Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:17:41.363000,0.6548672566371679,0.16666666666666669,0.9888059701492535,False,0.7828571428571429,0.8944444444444445,0.23684210526315788
0 days 00:18:41.361000,0.6548672566371679,0.16666666666666669,0.9888059701492535,False,0.7828571428571429,0.9722222222222222,0.3289473684210526
0 days 00:19:41.360000,0.6548672566371679,0.16666666666666669,0.9888059701492535,False,0.7828571428571429,0.9027777777777778,0.3289473684210526
0 days 00:20:41.375000,0.6548672566371679,0.16666666666666669,0.9896351575456048,False,0.7866666666666667,0.9333333333333333,0.17105263157894737
0 days 00:21:41.358000,0.6504424778761061,0.16666666666666669,0.9896351575456048,False,0.7809523809523811,0.9166666666666667,0.2894736842105263
0 days 00:22:41.373000,0.6504424778761061,0.16666666666666669,0.9888059701492535,False,0.7809523809523811,0.9444444444444445,0.3157894736842105
0 days 00:23:41.372000,0.6504424778761061,0.16666666666666669,0.9888059701492535,False,0.7771428571428571,0.9194444444444445,0.22368421052631576
0 days 00:24:41.402000,0.6460176991150443,0.1785714285714286,0.9896351575456048,False,0.7771428571428571,0.9555555555555556,0.22368421052631576
0 days 00:25:41.416000,0.6504424778761061,0.1785714285714286,0.9896351575456048,False,0.7771428571428571,0.9194444444444445,0.17105263157894737
0 days 00:26:41.431000,0.6548672566371679,0.16666666666666669,0.9896351575456048,False,0.7790476190476191,0.03333333333333333,0.14473684210526316
0 days 00:27:41.445000,0.6548672566371679,0.16666666666666669,0.9896351575456048,False,0.7790476190476191,0.9500000000000001,0.19736842105263158
0 days 00:28:41.460000,0.6504424778761061,0.16666666666666669,0.9888059701492535,False,0.7790476190476191,0.7444444444444445,0.22368421052631576
0 days 00:29:41.459000,0.6504424778761061,0.16666666666666669,0.9896351575456048,False,0.7809523809523811,0.8527777777777779,0.13157894736842105
0 days 00:30:41.786000,0.6504424778761061,0.15476190476190477,0.9896351575456048,False,0.7828571428571429,0.10833333333333334,0.10526315789473684
0 days 00:31:41.488000,0.6548672566371679,0.15476190476190477,0.9896351575456048,False,0.7828571428571429,0.0638888888888889,0.07894736842105263
0 days 00:32:41.487000,0.65929203539823,0.15476190476190477,0.9896351575456048,False,0.7828571428571429,0.9805555555555556,0.13157894736842105
